10000 4000
5	8779
6	145
6	5916
7	5825
11	3386
12	5231
14	1062
15	8180
16	2535
17	507
17	1301
17	3639
18	8788
20	2399
22	3197
22	7597
23	663
24	1016
24	6434
25	5554
26	2760
26	3492
29	962
29	3298
32	1071
32	6635
33	3747
33	8191
33	8456
34	4050
36	4435
37	2313
40	1685
41	572
41	9704
42	6562
44	1341
45	1642
45	6288
45	6393
47	2560
47	7055
47	7759
49	8036
50	1141
50	1466
51	3351
53	4924
53	8591
54	6116
55	381
57	3183
59	2668
61	2541
63	7754
69	8626
70	2480
73	5507
74	682
75	646
75	6425
75	7367
76	4222
76	5774
76	7470
78	7012
79	6289
80	7698
81	6554
82	768
82	9840
83	2793
85	3610
85	4372
88	673
90	2387
91	8051
92	1203
95	3404
95	3780
95	5112
95	7445
95	7485
96	3678
96	9346
97	5383
105	7556
106	8978
107	1975
108	591
111	8074
112	1294
115	6003
115	8328
117	6835
122	1564
125	1841
125	9319
126	8485
127	7727
128	5460
130	3898
131	1682
131	9012
132	3579
134	9373
136	3398
138	2819
139	7782
139	9045
143	4266
143	4308
143	5028
144	2681
146	6709
147	2194
148	8533
148	9297
149	4355
151	7776
151	7819
152	6448
153	5954
153	8911
154	5256
155	1096
155	2397
156	4100
158	1699
160	4785
165	5889
165	8341
165	8388
165	9402
167	2271
167	8234
169	4793
171	3503
171	5225
171	5781
172	274
173	3633
173	5302
174	2486
174	4049
174	5368
174	6318
174	6869
175	6076
177	2458
178	5242
178	9055
183	7473
187	9932
188	2263
188	2318
188	5244
191	8149
192	2718
192	7588
192	8456
192	9271
193	8210
195	3566
199	3611
200	8369
201	8808
205	2977
206	7595
208	4214
208	7155
209	4210
209	7523
211	8582
212	9699
213	1944
213	2908
215	371
215	1693
217	1728
217	4566
218	6425
221	6632
222	3317
223	1873
223	3091
225	9197
226	432
226	1881
227	7401
228	7291
231	8527
232	306
232	3805
233	4005
233	4929
233	6876
233	9156
234	9891
235	6574
235	8682
236	674
237	1022
239	1276
239	9781
241	591
241	2884
241	6345
242	7787
243	3078
245	1681
246	4042
247	8876
248	6857
250	3357
250	3743
250	4704
250	9229
251	5498
251	7179
251	8415
252	8005
254	3078
255	644
255	5074
258	2776
260	4026
261	4567
261	7792
262	3469
266	5687
267	2730
268	2342
268	6156
270	1997
271	1838
271	9191
272	4111
273	7778
276	8846
277	3681
278	4124
278	5314
278	6389
280	1135
281	5494
285	2373
285	7394
286	6317
288	1609
289	1305
293	2033
293	3783
293	5266
293	6581
294	3341
296	3090
296	3657
296	9902
300	1807
303	1622
303	3016
304	4960
304	7826
304	9754
308	4694
309	2960
309	8801
311	6027
312	6757
314	2903
319	1562
321	1503
321	7676
322	7660
324	1615
324	4872
324	9309
326	1547
328	5917
329	3994
332	1120
332	7414
337	4875
337	8116
339	1240
339	6117
340	2816
340	3565
340	6881
341	449
341	5931
343	4518
344	6314
345	1317
346	4642
347	1826
348	5679
348	8156
349	1694
349	2543
349	7442
350	2857
352	3165
357	9572
358	1919
358	7540
361	3907
361	5321
361	7277
361	9963
362	5636
366	8295
368	1999
368	2002
370	2865
370	3083
372	9958
374	6521
375	4736
375	5827
377	3807
379	1928
379	5559
380	3866
380	5606
383	612
383	773
384	3351
387	2889
387	3243
387	5097
387	8738
390	1888
390	8031
393	6342
394	7037
398	3609
400	1404
401	8721
402	2733
402	6947
406	2834
408	5065
408	8308
409	542
412	3788
415	6034
415	6215
415	8249
416	4820
418	7035
420	2201
420	9133
422	5453
426	3992
427	3841
427	4173
428	2038
431	5279
436	8664
437	2333
439	2757
439	8496
440	1840
442	3591
443	5113
444	2638
445	9628
446	1114
446	5274
454	6656
454	9756
456	9195
457	508
457	8485
458	5560
459	3669
459	9121
460	9892
461	5227
462	8223
464	1349
464	4466
464	9201
467	5509
469	8406
470	3353
470	4452
470	5710
471	4100
472	7882
472	9804
473	6034
473	6688
473	7831
474	8115
474	9400
478	1468
478	3359
478	8350
478	9834
483	529
483	1642
483	9024
485	1999
486	2755
487	9367
488	8407
490	1285
492	7363
493	2921
493	7602
494	2741
495	1388
497	9086
499	3448
499	8671
501	6431
502	7111
504	4913
504	6632
506	2918
506	8405
507	6189
510	2805
513	7445
515	3010
515	5233
515	9177
517	8294
518	881
518	6984
519	9425
523	1988
523	2801
526	9524
527	2975
527	5142
527	7471
531	6116
532	3666
533	2916
533	9735
534	9812
535	777
537	1285
537	7740
538	3918
538	7383
539	5726
543	6852
543	7828
548	3735
548	4912
553	6426
553	9471
554	2739
554	6427
555	5851
557	853
558	9910
559	1343
559	2544
563	7918
565	5542
565	5843
567	4521
567	6675
569	2513
571	4093
571	5544
572	2828
572	4808
573	7720
575	604
575	1153
576	3599
578	3601
579	2891
579	9175
580	3630
580	4341
581	2636
582	2729
582	9822
583	7229
585	7245
586	6187
587	3804
592	4183
593	1796
593	9676
594	1117
594	6073
598	5638
598	8330
599	3282
599	5023
599	7403
601	8077
602	6188
606	2507
606	5046
607	6605
610	4118
610	4631
612	6026
612	6170
614	9830
618	8888
619	2969
620	2974
620	5418
620	9124
620	9319
621	4348
621	8362
621	9490
622	7132
622	8594
627	3665
630	4861
632	9127
633	6932
633	9709
634	9495
635	6229
639	7476
640	1387
640	2684
641	2397
641	8839
642	1357
642	8485
643	1910
643	4226
644	8096
646	6778
648	706
650	7393
651	5923
653	3354
653	5592
653	7640
653	8630
654	7475
655	1924
655	5415
656	1067
657	1721
660	6727
662	2303
665	8295
666	822
667	8101
668	3023
671	6097
673	1280
673	2441
673	3434
674	6302
674	8558
675	1444
675	9506
676	6040
681	1401
683	3590
684	3805
685	4656
686	2447
687	7421
687	8805
688	5182
690	1069
695	5305
699	4917
699	5035
699	7029
700	6554
702	7568
705	5807
705	6213
705	9848
706	9708
707	9044
708	6617
709	9240
712	5201
713	3924
713	7807
715	6129
716	7186
718	8373
719	6985
722	3882
722	4737
723	5819
724	6019
724	8441
728	3889
728	7872
729	9849
730	9834
731	9737
732	7196
735	6134
735	9553
736	4526
737	1305
738	844
739	7841
742	7869
744	827
744	1690
744	8393
745	5635
747	4581
747	6633
748	9169
749	6377
751	7688
753	1167
753	9352
754	3317
755	1825
755	8179
756	9717
757	1280
757	9210
760	1568
761	2126
761	7713
765	1947
767	1627
771	4147
771	5939
772	2108
772	4645
773	7209
773	7903
784	1422
787	1649
787	2550
790	3011
790	5381
791	2572
794	4308
796	3111
796	5862
798	3794
798	6475
800	1132
802	2539
802	5504
802	7067
804	1757
805	5525
810	3164
810	8118
813	8361
814	7971
815	3219
815	4650
818	1648
819	2898
821	9690
822	4028
822	7227
826	3734
826	4378
826	7922
828	1533
829	949
832	9167
833	1477
833	5180
833	7182
834	3161
835	5718
836	3064
837	1567
837	8968
839	9295
841	3576
842	9850
843	9253
846	6396
850	9532
852	1051
855	1976
860	7681
861	4401
862	3535
865	4089
865	4588
868	5953
870	4401
872	3910
872	7316
872	7669
875	7938
877	1015
878	881
879	1699
880	2509
880	5151
880	7026
884	5750
885	1243
886	1406
888	2662
888	4841
888	8677
889	9601
893	973
893	5682
893	8834
894	1363
897	6377
897	7583
899	8996
906	2556
907	4165
907	9594
909	8343
910	9925
911	8903
913	7172
917	1016
919	3496
919	8918
922	9967
929	1271
930	6320
930	6389
932	4396
934	2457
934	3249
934	6219
935	5694
936	9610
938	3511
942	5846
944	4461
944	8575
946	6353
948	8768
949	6391
949	7026
949	9671
950	5325
953	2693
953	6424
956	5391
960	4254
960	9401
962	2293
963	8968
965	9084
967	3359
968	3594
970	6038
970	9326
971	8254
974	7049
976	6614
978	2564
978	5139
980	8224
983	4449
984	5386
984	9560
986	2170
986	7006
990	5098
990	6661
991	1822
992	3416
992	3786
992	4079
997	3029
1001	2177
1003	7509
1004	3888
1004	5070
1004	6347
1004	7578
1005	1089
1005	5208
1006	3056
1008	5492
1009	8908
1016	4400
1019	1143
1019	4314
1019	5869
1019	8006
1021	6551
1022	5669
1022	7959
1025	2117
1025	3237
1026	9633
1027	4450
1030	3163
1039	8543
1041	7057
1041	8259
1042	8187
1044	9097
