40000 100000
0	12828
0	24882
0	31881
0	39450
1	1235
1	22215
1	23526
1	24772
1	28047
1	28133
1	29047
1	31806
2	12423
2	15551
3	5179
3	6301
3	8263
3	14729
3	15190
3	24622
3	27552
3	30848
4	4442
4	17130
4	17618
4	33496
5	7808
5	15216
5	16161
5	24539
5	27314
5	32179
5	34734
5	37446
5	38832
5	39610
6	600
6	8264
6	17452
6	20692
6	24033
6	25026
6	26773
6	28508
6	30871
7	1378
7	6638
7	14575
7	28418
7	34784
8	662
8	4121
8	5207
8	16371
8	19139
8	21899
8	28423
9	578
9	2174
9	3483
9	4182
9	6111
9	19313
9	26888
10	7397
10	13339
10	14822
10	17602
10	19715
10	25816
10	31462
11	2199
11	7273
11	11184
11	20206
11	24612
11	27121
11	36104
12	5520
12	11476
12	27645
12	33371
12	35833
13	1107
13	18118
13	24207
13	25496
13	28514
13	33051
14	25939
14	30991
14	38839
15	560
15	25155
15	25815
15	27276
15	28490
15	28657
15	30292
15	30720
16	12954
16	14984
16	17054
16	17435
17	5099
17	9016
17	12879
17	23161
17	30010
18	54
18	1652
18	5556
18	10213
18	37411
19	3719
19	5637
19	24403
19	37348
20	7929
20	9526
20	37326
21	2535
21	5301
21	6357
21	21193
21	26892
21	27782
21	28818
21	29589
21	35481
22	3011
22	17551
22	18366
22	19889
22	24525
22	24801
22	25010
22	27077
22	27758
22	31859
23	2856
23	12290
23	25900
23	27741
24	649
24	7220
24	7429
24	11682
24	11719
24	15568
24	35886
25	12863
25	16723
25	17887
25	25124
25	37377
26	11522
26	20006
26	27759
26	30259
26	31414
27	665
27	16156
27	21607
27	24081
27	32524
27	39533
28	11069
28	19312
28	23754
28	25457
28	25783
28	35046
28	35365
29	8842
29	12164
29	23854
29	29030
30	2230
30	14357
30	18037
30	18959
30	19084
30	24610
30	29297
30	33905
31	4665
31	21631
32	10046
32	13884
32	37153
33	6443
33	11391
33	19233
33	22949
33	26005
34	1693
34	5717
34	14170
35	2622
35	14029
35	17441
35	20917
35	21308
35	32138
36	4385
36	7301
36	8406
36	8455
36	24064
36	33533
36	36378
36	36945
37	5491
37	6273
37	9916
37	16264
37	25943
37	30210
38	3938
38	6254
38	8943
38	21325
38	33369
38	36172
39	1500
39	3936
39	14860
39	29999
39	30835
39	32255
40	8156
40	13565
40	13612
40	14143
40	30871
40	36622
41	6496
41	14372
41	38540
42	3996
42	4178
42	25198
42	27573
42	28814
42	36019
42	38465
42	39461
43	20440
43	26613
43	31926
43	37598
43	38452
44	2977
44	19189
44	30907
44	34703
45	10182
45	13838
45	16091
45	20533
45	25178
45	39255
46	1715
46	8300
46	21219
46	30539
47	12021
47	14057
47	17846
47	24887
47	28646
47	33362
47	36658
48	8614
48	17056
48	21719
48	34069
48	37976
48	39837
49	5283
49	11675
49	28519
49	29544
49	35197
50	4446
50	13774
50	25471
51	2863
51	4138
51	11103
51	14507
51	17354
51	23432
51	25294
51	30076
51	30855
51	34303
52	2437
52	4142
52	31320
52	34361
53	1049
53	1820
53	34773
54	1898
54	2944
54	4304
54	6898
54	8076
54	8872
54	29910
54	30330
55	7562
55	21080
55	23037
55	26496
56	12868
56	14276
56	19784
56	37561
56	38854
57	5616
57	9700
57	16238
57	22693
58	975
58	6233
58	8660
58	27602
58	33632
59	902
59	2935
59	25844
60	32195
60	37172
61	903
61	2813
61	6293
61	24951
62	2717
62	4866
62	5210
62	5974
62	7208
62	17827
62	22877
62	28676
63	10552
63	21906
63	38463
64	25037
64	26863
65	2974
65	7750
65	8684
65	13340
66	7270
66	15243
66	20576
66	21584
66	25023
66	31234
67	8803
67	25899
67	29379
67	33051
67	37309
68	29400
68	33453
68	35929
69	5506
69	13573
69	15910
69	32041
69	35757
70	618
70	2088
70	12861
70	19786
70	27574
70	34832
70	39719
71	9501
72	16925
72	19222
72	20860
72	24237
72	38666
72	39455
73	1323
73	2734
73	2957
73	6242
73	34810
73	35484
74	12813
74	25444
74	27633
74	36750
75	9478
75	23262
75	25063
75	25762
75	30696
75	31104
76	14907
76	22191
77	15946
77	34897
78	2707
78	10685
78	15397
78	25011
78	26906
78	31692
78	35206
79	7050
79	13352
79	22105
79	23678
79	37537
80	1248
80	6625
80	9057
80	15899
80	24353
80	27262
81	742
81	2555
81	7649
81	16741
81	27036
81	31354
82	4384
82	20774
82	32110
82	38347
83	849
83	2253
83	7609
83	13830
83	18923
83	23264
83	37293
84	2994
84	15456
84	23327
84	27457
85	30079
85	37942
85	39368
86	1582
86	3400
86	6547
86	19074
86	19565
86	24736
86	25301
86	31743
86	36008
86	37187
87	11271
87	19354
87	22267
87	23000
87	32017
87	34255
88	2414
88	4107
88	18199
88	27744
88	29893
88	30932
88	35323
88	38284
89	16692
89	21479
89	24002
89	38970
90	3655
90	4598
90	11276
90	16759
90	18048
90	27850
90	29002
90	34474
90	36115
90	36908
90	39662
91	3839
91	10043
91	13730
91	17906
91	22550
91	32746
92	246
92	4607
92	5068
92	14942
92	24530
92	28141
92	37214
93	6233
93	14783
93	30903
93	37907
94	1184
94	2791
94	6492
94	30163
95	9498
96	4389
96	10514
96	13867
96	24633
96	35500
97	3416
97	14333
97	17507
97	18073
97	23463
98	666
98	11861
98	15050
98	18433
98	23180
98	27228
98	33495
99	8935
99	29222
99	38016
99	39238
100	8882
100	11265
100	16056
100	25043
100	29860
100	33632
100	38178
101	269
101	282
101	16453
101	30334
101	32725
101	34906
101	36078
102	6964
102	14275
102	17527
102	28516
102	31982
102	36166
103	9400
103	10528
104	2283
104	4668
104	5251
104	24071
104	32133
104	34170
105	8753
105	11191
105	12487
105	15012
105	15831
105	21216
105	27246
105	37325
106	771
106	8882
106	11432
106	23594
106	24343
107	6049
107	6874
107	10506
107	28861
107	28998
107	34019
107	34321
107	37094
108	1216
108	5511
108	20190
108	38225
109	6386
109	8719
109	19835
109	22144
109	25492
109	38795
110	2970
111	11993
111	12472
111	27368
111	36085
111	37095
111	37797
112	2791
112	11280
112	19296
113	9649
113	11826
113	21480
113	22148
113	25413
113	32099
113	34134
114	4143
114	23637
115	1634
115	2331
115	20502
115	22445
115	25487
116	262
116	1048
116	17704
116	23700
116	29013
116	33044
116	33528
116	37554
117	9022
117	24934
117	31537
117	39308
118	3511
118	6350
